"","SampleID__","Month__","Year__","Date__","FieldSampling__","Habitat__","Site__","Core__","GPS__","image_url__","DepthCode__","DepthMin__","DepthMax__","DepthAvg__","metaG_ACE__","metaG_JGI_HiSeq__","metaG_JGI_NovaSeq__","FTIR__","FTICRMS__","EEMS__","ALD.cm__","WTD.cm_neg.is.below.sfc__","T, air (C)","T, soil (C)","Weather Conditions on Day of Coring","Conductivity (uS)","Redox Potential (ORP) (uncalibrated; relative values only)","O2 (%)","pH (porewater)","pH (peat)","BulkDensity","percentWater_wt","CH4.mM__","CO2.mM__","CH4.percent","CO2.percent","d13C_CH4__","d13C_CO2__","dD_CH4__","dD_H2O","d18O_H2O","D14C_DIC","DOC.mM__","TN.mM__","Acetate.uM__","Propionate.uM__","Butyrate.uM__","Formate.uM__","Sulfate.uM__","Phosphate.uM__","Nitrate.uM__","Ammonia.uM__","Ca.uM","Mg.uM","C.percent__","N.percent__","d13C_peat__","d15N_peat__","D14C_peat__","pool.DOM","pool.dD_CH4","UpdateDate__.DepthInfo","UpdateDate__.Biogeochemistry","Notes__.DepthInfo","Notes__.Biogeochemistry"
"77fb3754-1b0e-4682-ad35-88c8d02e0ee9","201607_P1_20-24",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","1","N 68 21.2708, E 19 02.7958","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_1/Palsa_core1_core_pic2_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_1/Palsa_core1_core_pic1_July2016.jpg']",NA,20,24,22,NA,NA,NA,NA,NA,NA,"84","+/- neg, see notes",20.4,"7.4","Perfection, sunny, light breeze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O4",NA
"48c377d6-41f1-45ff-98b2-6aea07be885d","201607_P1_30-34",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","1","N 68 21.2708, E 19 02.7958","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_1/Palsa_core1_core_pic2_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_1/Palsa_core1_core_pic1_July2016.jpg']",NA,30,34,32,"20160700_P15",NA,"716 P1 30-34",NA,NA,"X","84","+/- neg, see notes",20.4,"5.4","Perfection, sunny, light breeze",NA,NA,NA,4.2,NA,NA,NA,NA,1.72742371227013,NA,NA,NA,-22.478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: At 35 centimeters it was VERY muddy and there was no clear water table. So pore water was drawn up from the mud but there was no distinguishable water table. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O5",NA
"850551fa-19aa-4391-8b57-24f58c7bd3ba","201607_P2_01-05",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","2","N 68 21.2073, E 19 02.8399","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic4_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic2_July2016.jpg']",NA,1,5,3,"20160700_P21",NA,"716 P2 1-5",NA,NA,NA,"39.5","Below Detection (<-100)",20,"21.1","slightly cloudy, cold wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O6",NA
"6aa4948e-4623-4fb1-812b-a62b0c86f077","201607_P2_10-14",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","2","N 68 21.2073, E 19 02.8399","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic4_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic2_July2016.jpg']",NA,10,14,12,"20160700_P23",NA,"716 P2 10-14",NA,NA,NA,"39.5","Below Detection (<-100)",20,"11.1","slightly cloudy, cold wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O7",NA
"48b94789-907c-48a9-b3a3-1cdd5c729ec0","201607_P2_20-24",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","2","N 68 21.2073, E 19 02.8399","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic4_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic2_July2016.jpg']",NA,20,24,22,"20160700_P24",NA,"716 P2 20-24",NA,NA,NA,"39.5","Below Detection (<-100)",20,"6.8","slightly cloudy, cold wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O8",NA
"67af95a1-2543-4f73-a6c2-38d0c10491d7","201607_P2_30-34",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","2","N 68 21.2073, E 19 02.8399","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic4_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_2/Palsa_core2_core_pic2_July2016.jpg']",NA,30,34,32,"20160700_P25",NA,"716 P2 30-34",NA,NA,"X","39.5","Below Detection (<-100)",20,"3.8","slightly cloudy, cold wind",NA,NA,NA,4.5,NA,NA,NA,NA,1.14574008460974,NA,NA,NA,-23.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Porewater at this depth was 25mL water and 35mL gas when drawn into the 60mL syringe; we expelled the gas and sampled the water (as suggested by Moira) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O9",NA
"27f388ee-6d87-4dd3-b899-7d25d7c870dd","201607_P3_01-05",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","3","N 68 21.2109, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic2_July2016.jpg']",NA,1,5,3,"20160700_P31",NA,"716 P3 1-5",NA,NA,NA,"35.5","Below Detection (<-100)",17.4,"16.0","overcast, slight wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Core 3: the most representative sites had already been cored in previous years, so we selected the best location we could (""best"" meaning ""most similar to the autochamber site"" in terms of ground flora) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O10",NA
"c165cf23-b41f-4c88-ad71-f3446003745b","201607_P3_10-14",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","3","N 68 21.2109, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic2_July2016.jpg']",NA,10,14,12,"20160700_P33",NA,"716 P3 10-14",NA,NA,NA,"35.5","Below Detection (<-100)",17.4,"9.5","overcast, slight wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Core 3: the most representative sites had already been cored in previous years, so we selected the best location we could (""best"" meaning ""most similar to the autochamber site"" in terms of ground flora) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O11",NA
"1d12b007-abe7-48ba-ac4f-fdc4e2af54ad","201607_P3_20-24",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","3","N 68 21.2109, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic2_July2016.jpg']",NA,20,24,22,"20160700_P34",NA,"716 P3 20-24",NA,NA,NA,"35.5","Below Detection (<-100)",17.4,"4.3","overcast, slight wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Core 3: the most representative sites had already been cored in previous years, so we selected the best location we could (""best"" meaning ""most similar to the autochamber site"" in terms of ground flora) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O12",NA
"bc6a4c13-3894-46b6-b7b9-2f6e43eac966","201607_P3_30-34",7,2016,"2016-07-24","2016-07","Palsa","Palsa Autochamber Site","3","N 68 21.2109, E 19 02.8412","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic3_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Palsa_autochamber_sites/Palsa_core_3/Palsa_core3_core_pic2_July2016.jpg']",NA,30,34,32,"20160700_P35",NA,"716 P3 30-34",NA,NA,NA,"35.5","Below Detection (<-100)",17.4,"1.3","overcast, slight wind",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Core 3: the most representative sites had already been cored in previous years, so we selected the best location we could (""best"" meaning ""most similar to the autochamber site"" in terms of ground flora) | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O13",NA
"a9d3e465-bf11-4df6-b95c-e411103ca3ad","201607_S1_01-05",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","1","N 68 21.1902, E 19 02.8444","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/Sphag_core1_core_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/measuring_sphagnum_core1.jpg']",NA,1,5,3,"20160700_S11",NA,"716 S1 1-5",NA,NA,NA,"Below Detection (>100)","-10",17.2,"14.8","cloudy, windy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Autochamber 1 = closest to boardwalk. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O14",NA
"c80e482f-4433-41b3-9949-9914d5c3aba4","201607_S1_10-14",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","1","N 68 21.1902, E 19 02.8444","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/Sphag_core1_core_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/measuring_sphagnum_core1.jpg']",NA,10,14,12,"20160700_S13",NA,"716 S1 10-14",NA,NA,"X","Below Detection (>100)","-10",17.2,"13.5","cloudy, windy",NA,NA,NA,4,NA,NA,NA,0.0312854020451565,1.8830407610293,NA,NA,-38.141,-10.903,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Autochamber 1 = closest to boardwalk. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O15",NA
"be9c8384-3db1-49a3-a650-57f6f8ecdeb8","201607_S1_20-24",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","1","N 68 21.1902, E 19 02.8444","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/Sphag_core1_core_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/measuring_sphagnum_core1.jpg']",NA,20,24,22,"20160700_S14",NA,"716 S1 20-24",NA,NA,"X","Below Detection (>100)","-10",17.2,"11.6","cloudy, windy",NA,NA,NA,4,NA,NA,NA,0.255077103421197,5.30678039209571,NA,NA,-60.62,-2.959,NA,NA,NA,NA,NA,NA,4.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Autochamber 1 = closest to boardwalk. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O16",NA
"203ec673-eeb1-498c-92ab-3338dc537741","201607_S1_30-34",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","1","N 68 21.1902, E 19 02.8444","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/Sphag_core1_core_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_1/measuring_sphagnum_core1.jpg']",NA,30,34,32,"20160700_S15",NA,"716 S1 30-34",NA,NA,NA,"Below Detection (>100)","-10",17.2,"9.7","cloudy, windy",NA,NA,NA,4,NA,NA,NA,0.272005416749216,5.95415825879128,NA,NA,-70.5995,-1.617,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Mix of pore gas and water at 30-34cm. Autochamber 1 = closest to boardwalk. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O17",NA
"0ed9ff48-2e2b-44c9-adfe-a89a98421884","201607_S2_01-05",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1952, E 19 02.8514","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic2_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic3_July2016.jpg']",NA,1,5,3,"20160700_S21",NA,"716 S2 1-5",NA,NA,NA,"Below Detection (>100)","-9",18.5,"17.3","cloudy, windy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Autchamber 2 = between autochamber 1 and 3. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O18",NA
"db067a2d-6edf-427e-b83c-4594a6a9195f","201607_S2_10-14",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1952, E 19 02.8514","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic2_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic3_July2016.jpg']",NA,10,14,12,"20160700_S23",NA,"716 S2 10-14",NA,NA,"X","Below Detection (>100)","-9",18.5,"13.5","cloudy, windy",NA,NA,NA,3.9,NA,NA,NA,NA,1.76590215534851,NA,NA,NA,-15.171,NA,NA,NA,NA,NA,NA,0,3.7719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Autchamber 2 = between autochamber 1 and 3. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O19",NA
"fede538e-96fe-4456-bf75-f0c2b4902877","201607_S2_20-24",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1952, E 19 02.8514","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic2_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic3_July2016.jpg']",NA,20,24,22,"20160700_S24",NA,"716 S2 20-24",NA,NA,"X","Below Detection (>100)","-9",18.5,"11.8","cloudy, windy",NA,NA,NA,4,NA,NA,NA,0.12935451529154,4.79991654825766,NA,NA,-72.6025,-8.5215,NA,NA,NA,NA,NA,NA,7.6985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Autchamber 2 = between autochamber 1 and 3. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O20",NA
"808232e0-7bd5-4a77-bcee-d0de5e5744ec","201607_S2_30-34",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","2","N 68 21.1952, E 19 02.8514","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic2_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_2/Sphag_core2_core_pic3_July2016.jpg']",NA,30,34,32,"20160700_S25",NA,"716 S2 30-34",NA,NA,"X","Below Detection (>100)","-9",18.5,"10.3","cloudy, windy",NA,NA,NA,4,NA,NA,NA,0.11190340699097,5.4605710578274,NA,NA,-71.945,12.031,NA,NA,NA,NA,NA,NA,2.4001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,"Notes: Gary's virus samples taken from this core at this depth. Autchamber 2 = between autochamber 1 and 3. | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O21",NA
"0e8e2011-1e4e-4b7c-983e-dfdcb4a280c2","201607_S3_01-05",7,2016,"2016-07-26","2016-07","Bog","Sphagnum Autochamber Site","3","N 68 21.1970, E 19 02.8532","['https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_3/Sphag_core3_core_pic1_July2016.jpg, https://isogenie-db.asc.ohio-state.edu/images/raw/Nicole_Raab/2016/Sphagnum_autochamber_sites/Sphag_core_3/Sphag_core3_core_pic2_July2016.jpg']",NA,1,5,3,"20160700_S31",NA,NA,NA,NA,NA,"Below Detection (>100)","-10",20.3,"18.6","cloudy, windy, some sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,NA,"Notes: Autochamber 3 = furthest from boardwalk | Notes (O2): Oxygen measured at same time as temperature | Notes (coring): Coring end = time when all samples had been taken from core and leftover core material was put back in core hole | Notes (porewater): All porewater was taken the day of coring, immediately before coring occurred. | Notes (soil T): Soil temp measured before porewater, at same time as O22",NA
